"","baseMean","log2FoldChange","lfcSE","pvalue","padj","significance"
"si:dkey-256e7.8",1722.27464488065,-0.0916614761184447,0.426192289701854,0.352096435187216,0.689428149986242,"Not Significant"
"phlpp1",2468.86467572925,0.20234143235514,0.28490207621447,0.352226369035437,0.689629311729229,"Not Significant"
"bod1",1227.33526984181,-0.194602649987578,0.267861296808771,0.352285037912383,0.689660465758835,"Not Significant"
"si:ch211-223i3.2",549.550458710009,-0.204168905145964,0.365097670538948,0.352296681226915,0.689660465758835,"Not Significant"
"sema7a",267.94693948786,0.203753799930529,0.374083196898811,0.352326334687363,0.689665267968664,"Not Significant"
"lims2",175.106831067789,0.18947986818907,0.399660062964117,0.352418420775931,0.6897322230916,"Not Significant"
"nyap2a",105.844165808159,-0.154703609932374,0.419280967275946,0.352442148782282,0.6897322230916,"Not Significant"
"ttc17",890.767196261812,0.196029234916132,0.2710818003045,0.352390626220197,0.6897322230916,"Not Significant"
"KLHL28",321.677306251986,0.208621068631332,0.352226354409946,0.352514144560342,0.689766641096424,"Not Significant"
"prr15la",196.668135992631,0.137743619354328,0.424930992678001,0.352509659301054,0.689766641096424,"Not Significant"
"colq",738.09284245502,0.203846432803824,0.29297026736842,0.352555097934795,0.689793541796182,"Not Significant"
"znf1187",112.728454307041,-0.187878736829279,0.397579545747916,0.352612557337404,0.689852730809404,"Not Significant"
"ikzf5",2368.28111402228,-0.205069548423552,0.358228567039143,0.352676811935456,0.689897242668481,"Not Significant"
"zic4",25.0122183621514,0.0832824269438241,0.426731223066914,0.352689728237778,0.689897242668481,"Not Significant"
"ENSDARG00000103284",796.37100117687,0.204733701807733,0.299834737291123,0.352720449619157,0.689904111709767,"Not Significant"
"chtf8",751.973678994909,-0.205967237922612,0.353359881650961,0.352811317766096,0.690028614776255,"Not Significant"
"endou2",649.208822140689,-0.0891921667448225,0.42618831992828,0.352934214177865,0.690089627045476,"Not Significant"
"ENSDARG00000111151",498.652679665546,-0.206006332196729,0.352957515601684,0.352929963165921,0.690089627045476,"Not Significant"
"nop14",2136.09990619231,0.206472258139288,0.309505504753886,0.352943547428745,0.690089627045476,"Not Significant"
"pecr",586.905411473362,-0.203348515254466,0.297791836530193,0.352956327537403,0.690089627045476,"Not Significant"
"tmem121aa",49.1702759235854,0.123409260126332,0.426225142904716,0.352978598822827,0.690089627045476,"Not Significant"
"hoxc12a",44.3770386059083,0.127159775656985,0.425887296451674,0.353072610161625,0.690113785896393,"Not Significant"
"ptk2aa",955.487108691498,0.208438096623796,0.331952903139914,0.353050321195863,0.690113785896393,"Not Significant"
"zgc:171424",16.0661888943849,-0.0912044092621052,0.426481052327254,0.353032684937537,0.690113785896393,"Not Significant"
"megf10",129.204184806722,0.173580490660547,0.412355390898922,0.353100349980127,0.690114805653751,"Not Significant"
"zp3c",146.295977899358,0.188182622791042,0.40094791371584,0.353234614297244,0.690324005357377,"Not Significant"
"fgf11b",44.8546677454022,0.117337293497233,0.426436775013985,0.353308029173952,0.690414264331835,"Not Significant"
"ENSDARG00000115365",35.4121174007443,0.117508557779261,0.426525469653859,0.353414525400854,0.690569150087751,"Not Significant"
"dip2bb",144.42312909203,-0.152113318841185,0.419466205548948,0.353552992872771,0.690669595786309,"Not Significant"
"lmo7b",441.848968776434,0.207862103079972,0.356529330723288,0.353524759011781,0.690669595786309,"Not Significant"
"mrpl22",1614.05097111834,-0.194269313040248,0.265375678982067,0.353551274526953,0.690669595786309,"Not Significant"
"vgf",14.2646923028651,0.0599154393315621,0.425806996400824,0.353574890684531,0.690669595786309,"Not Significant"
"si:dkey-46g23.5",61.8756065185997,0.0989081587189307,0.426994370618903,0.353651132398514,0.690765307908815,"Not Significant"
"dntt",14.0002117860944,-0.0747543388302296,0.425957958934059,0.353720348856519,0.690847284336546,"Not Significant"
"slc12a10.2",180.878796528108,0.204054101265489,0.371190576519878,0.353797346528728,0.690944444368474,"Not Significant"
"smc1al",2909.97070084391,0.181105331190736,0.231717453184734,0.353838856666389,0.690972289801009,"Not Significant"
"bmper",271.587536570725,-0.196358139035508,0.383296254954171,0.354084141347066,0.691344786990208,"Not Significant"
"iglon5",60.5040584981811,0.10120265714707,0.42688057910347,0.354075714179678,0.691344786990208,"Not Significant"
"ccdc85cb",361.114945391571,0.194230350851366,0.392505165866487,0.354235798710481,0.691437120429651,"Not Significant"
"ENSDARG00000077706",83.4686098373638,-0.181808213795918,0.402830853231435,0.354196075111877,0.691437120429651,"Not Significant"
"pmepa1",674.639189543622,-0.206591391499523,0.336639523768393,0.354240512497778,0.691437120429651,"Not Significant"
"si:dkey-63d15.12",139.779267111344,-0.115988403692313,0.425583253932883,0.354204291427242,0.691437120429651,"Not Significant"
"hdr",809.307137767527,0.207050750388273,0.323814728075176,0.354344897656774,0.691513034961928,"Not Significant"
"si:dkey-199f5.7",404.220751015462,-0.198029622993868,0.379717989856143,0.354355717016731,0.691513034961928,"Not Significant"
"thoc1",1741.82118536232,-0.173039379026099,0.218674063644974,0.354361225133517,0.691513034961928,"Not Significant"
"drd4a",170.249005771923,-0.17196969063432,0.410303366942982,0.354403685263265,0.691542668912582,"Not Significant"
"brinp1",187.1463100118,0.198072369079229,0.385514236579711,0.354499484277254,0.691569933357681,"Not Significant"
"casd1",1282.19326420297,-0.190986685793913,0.253279411584588,0.35448977122124,0.691569933357681,"Not Significant"
"nptxra",15.8610893590033,0.0565739138976948,0.425675382990014,0.354461649813762,0.691569933357681,"Not Significant"
"irf2a",1225.63220581719,-0.205806034791702,0.345415803072555,0.354666594513787,0.691842706870062,"Not Significant"
"st6galnac6",26.2228136970216,-0.120771539455601,0.425081171361792,0.354701926757464,0.691858400872029,"Not Significant"
"cdh12a",31.7400412580766,0.0684415176901037,0.426163350150145,0.354782119299634,0.691961587295555,"Not Significant"
"bend7",290.445475728365,-0.206009262468746,0.345397589133188,0.354817345665483,0.691977063252698,"Not Significant"
"arg1",55.8894205095342,0.0867951843041844,0.426774356621309,0.354911650112948,0.692016923299525,"Not Significant"
"gfod1",182.938919878515,-0.158845695636736,0.416798207610927,0.354946956715059,0.692016923299525,"Not Significant"
"rap2c",2221.59244878225,-0.19083753397494,0.258490549138034,0.354932064236378,0.692016923299525,"Not Significant"
"teni.1",75.7976382636102,-0.0721761926065655,0.425906650208254,0.354942769082521,0.692016923299525,"Not Significant"
"ENSDARG00000098551",127.632600656266,-0.171007663099988,0.41068708779604,0.355050165964083,0.692164920653492,"Not Significant"
"GABRR1",288.213189057811,-0.204311487973876,0.357420820935222,0.355087114128393,0.692183730201077,"Not Significant"
"bin2a",575.026919769376,0.180557713725136,0.40728906976538,0.355138618554955,0.692230909706403,"Not Significant"
"ebf2",276.360947348131,-0.17720570384974,0.405451303589635,0.355182888155931,0.692263981028028,"Not Significant"
"f13a1a.1",101.298782109153,0.177837293152724,0.408405356512665,0.35527265199905,0.692385710333275,"Not Significant"
"unm_sa911",769.359840009766,-0.180255200697458,0.403089198035137,0.355368430353786,0.692519141620187,"Not Significant"
"ENSDARG00000113752",496.231626039912,-0.0759211640084556,0.425906529404577,0.355598102487295,0.692913455930323,"Not Significant"
"tspan10",54.1699215196926,0.104572137343096,0.426724087105281,0.355677631260057,0.693015164881177,"Not Significant"
"c1qtnf5",532.091170023518,0.204096580635262,0.36791894165293,0.35578731948758,0.693043986577266,"Not Significant"
"ENSDARG00000109670",111.369730072546,-0.120989873800094,0.425095450155434,0.355764675514353,0.693043986577266,"Not Significant"
"ENSDARG00000110534",17.8075169869854,0.0485200104484468,0.425320489653348,0.355801757967907,0.693043986577266,"Not Significant"
"frmd8",3627.93918081893,0.199215915068269,0.286950567440504,0.355766923233493,0.693043986577266,"Not Significant"
"cd8b",154.128644408143,0.185453367483276,0.401852018264718,0.35593820742087,0.693256510151802,"Not Significant"
"ephx1",8176.37843527228,-0.206684184341962,0.336021740695305,0.355965705710863,0.693256814524843,"Not Significant"
"si:ch211-197h24.8",460.067203424924,-0.201071635882584,0.369463262989666,0.356085019640601,0.693435919584289,"Not Significant"
"ENSDARG00000104791",82.0142006760544,-0.175870928254777,0.406660242059107,0.356228939491742,0.693609642206505,"Not Significant"
"sh2d5",230.006786750707,0.187270786804487,0.399105957138712,0.356209422362017,0.693609642206505,"Not Significant"
"c6.2",14745.8212670217,0.204939821204853,0.366937969704802,0.356289208596493,0.69363145013094,"Not Significant"
"si:ch73-250a16.5",352.562341539621,-0.204439949517219,0.353908958351603,0.356294853342748,0.69363145013094,"Not Significant"
"commd5",1215.76545256764,-0.193222859018868,0.266136839011603,0.356327251620588,0.693641264095202,"Not Significant"
"snrnp48",287.643416059998,-0.197166898028257,0.379152857961564,0.356436721390845,0.693801095567701,"Not Significant"
"sorcs1",10.4437035201103,0.0418107813160054,0.425007553023212,0.356481456185714,0.693834906086496,"Not Significant"
"pop1",142.012872073591,-0.162227108299707,0.414977927434647,0.356528981664578,0.693874142623992,"Not Significant"
"si:ch211-209f22.1",1002.52809569568,-0.205087114516168,0.322628238283819,0.356593359904294,0.693946169343262,"Not Significant"
"rdh12",339.288919396715,0.206892623014974,0.334657414266372,0.356633099451384,0.693970240720632,"Not Significant"
"daam1b",644.730356183363,0.207349082558989,0.350463545639094,0.356727481727685,0.694047367956219,"Not Significant"
"zfand5b",2196.83286039269,0.175571231148695,0.223020964361085,0.356727173875972,0.694047367956219,"Not Significant"
"dctn4",2695.58612842272,-0.169460361809313,0.213585888937082,0.356843694252944,0.694064908126917,"Not Significant"
"ENSDARG00000089303",1296.91651705077,0.207436748351138,0.341025718845132,0.356772907120393,0.694064908126917,"Not Significant"
"fbln2",1005.08423153338,0.199533018007976,0.288486878449047,0.356845992598797,0.694064908126917,"Not Significant"
"tnfrsfa",763.383362181685,0.207064417260948,0.321671032298758,0.356797675008981,0.694064908126917,"Not Significant"
"b3galt1a",41.7559135471317,0.0950752571057815,0.426646546532836,0.357010298504976,0.694171481487245,"Not Significant"
"csad",334.949498676143,0.194857299238926,0.389408003510474,0.356986313954043,0.694171481487245,"Not Significant"
"ENSDARG00000116682",431.211453188388,0.20750655217701,0.341431495375794,0.356969526347242,0.694171481487245,"Not Significant"
"si:ch73-290k24.6",682.112724195548,-0.202466821090909,0.361828438840857,0.356955569055852,0.694171481487245,"Not Significant"
"ENSDARG00000117162",19.1533900460739,-0.0774148973203991,0.426076542409433,0.357123117482421,0.694337600166153,"Not Significant"
"aopep",730.412186797042,0.203817401196428,0.301222258041347,0.357164082613478,0.694364002044528,"Not Significant"
"crip3",351.659563539763,-0.202401444743886,0.361843989464738,0.357230955870599,0.694440764095609,"Not Significant"
"atf4b",6523.17453065184,0.161888751539914,0.205463980207118,0.357341328463129,0.694442353275285,"Not Significant"
"ENSDARG00000109607",2720.76335786124,-0.204759468793236,0.336651772748815,0.357331610854402,0.694442353275285,"Not Significant"
"gnrhr2",95.2480764098281,0.160931197371291,0.417331452041228,0.357330035137068,0.694442353275285,"Not Significant"
"tpp2",2183.94988244415,-0.193770595519751,0.269456477547183,0.357311944922697,0.694442353275285,"Not Significant"
"igl3v5",14.7917659018258,0.0774731127251816,0.426201668889154,0.357398186287798,0.694446395381034,"Not Significant"
"znrf3",230.316427301989,0.205875017499468,0.35352213374813,0.357373537437155,0.694446395381034,"Not Significant"
"si:ch211-194p6.10",346.250024883629,0.20058119317268,0.375855813633157,0.357443834655039,0.69448187185276,"Not Significant"
"kcnk6",540.410249499148,0.199000923934714,0.281738930617547,0.357537096534739,0.694566921327092,"Not Significant"
"si:ch211-197g15.5",288.400887343018,0.206869986325852,0.342811313641465,0.357542396259562,0.694566921327092,"Not Significant"
"sox21a",60.7231242399752,-0.144913138837456,0.420788547251088,0.35762033869451,0.694611895786679,"Not Significant"
"stam",1496.26325570488,-0.186766556031543,0.251136062053269,0.35760470739588,0.694611895786679,"Not Significant"
"FUT9",316.899797260485,0.203872938054255,0.364363300085815,0.35773544424895,0.694622621299749,"Not Significant"
"prmt2",446.202810769626,0.206698326551376,0.324063063804733,0.357708338370666,0.694622621299749,"Not Significant"
"zgc:112998",201.218472760347,-0.120837587398401,0.424577529202808,0.357674545624898,0.694622621299749,"Not Significant"
"zgc:171242",55.2211670233098,0.112729670558591,0.426328515933052,0.357735243150167,0.694622621299749,"Not Significant"
"parapinopsinb",227.592689897893,-0.191001493825792,0.389113497211757,0.357762873988992,0.694622687035064,"Not Significant"
"ENSDARG00000099542",64.9396083992186,-0.140592653130289,0.421721812975389,0.357814517612506,0.694669762179563,"Not Significant"
"rps6kl1",132.750022491654,-0.189674163326435,0.391247113047393,0.357844283113289,0.694674358650749,"Not Significant"
"cldn29",274.677085973307,0.187165666292927,0.398383539034929,0.357891584083013,0.69471299298919,"Not Significant"
"zfand2a",2074.12090854666,0.187456004608047,0.248306397809316,0.358017049566901,0.694850144807776,"Not Significant"
"znf1148",139.905794000864,0.18915311246049,0.395762698168685,0.357997930940016,0.694850144807776,"Not Significant"
"plin6",191.751863318707,-0.139947582944042,0.421646022433609,0.358116032362242,0.694914046515866,"Not Significant"
"rnf114",1276.02453916336,0.206821159877686,0.346380336213327,0.358132196640616,0.694914046515866,"Not Significant"
"si:ch211-239j9.1",2241.69387765615,-0.18940963525437,0.258446832149605,0.358091766806779,0.694914046515866,"Not Significant"
"sctr",130.010682501995,0.198384808425471,0.380284926970769,0.358185244475059,0.694963795046306,"Not Significant"
"fnip1",1756.55741031963,0.202257388653956,0.29514001653017,0.358223199758254,0.6949842550976,"Not Significant"
"ENSDARG00000111364",95.5229595674813,0.105325849972113,0.426630979539498,0.358300819993381,0.69501313977469,"Not Significant"
"olfcq10",10.4349268795094,0.0704032762098416,0.426042130298676,0.358297098399704,0.69501313977469,"Not Significant"
"slc22a13b",45.570546880098,0.0996712622553969,0.426618304200871,0.358336636449677,0.69501313977469,"Not Significant"
"tmem151a",100.140576455092,-0.149114535052418,0.419124801600401,0.358347733238987,0.69501313977469,"Not Significant"
"aldh1l2",236.702668370055,-0.192329063150181,0.386798101680474,0.35844305332881,0.695014784193826,"Not Significant"
"ENSDARG00000111019",111.253357793932,0.146242686374124,0.421962502824702,0.358443644627883,0.695014784193826,"Not Significant"
"ENSDARG00000112255",312.293471819645,-0.204836975498602,0.335342067458727,0.358392076934469,0.695014784193826,"Not Significant"
"fbxw10",1786.14406545842,-0.203652152853176,0.318439341224055,0.35850123823536,0.695014784193826,"Not Significant"
"picalma",1256.54111839201,0.203187013165678,0.314101904590079,0.358526641736563,0.695014784193826,"Not Significant"
"wdr27",1702.18887538196,-0.199516265213904,0.292399518207484,0.358472570896726,0.695014784193826,"Not Significant"
"zgc:55733",3286.50995864096,-0.190879372530716,0.260724322440314,0.358540460550394,0.695014784193826,"Not Significant"
"hmox2b",112.117021782404,-0.150517557232157,0.418467463324647,0.358623786612818,0.695079425979148,"Not Significant"
"si:ch211-261d7.6",993.236526852805,0.18677771632798,0.248431466614571,0.358628635403637,0.695079425979148,"Not Significant"
"ccbe1",469.677493729595,0.194353449337927,0.388066813978072,0.358748554856414,0.695099312882804,"Not Significant"
"ENSDARG00000113251",290.311743534224,0.196690923410923,0.383151595776835,0.358721416801404,0.695099312882804,"Not Significant"
"limd1a",210.876682117261,-0.200733372856148,0.363863420630266,0.358682554782616,0.695099312882804,"Not Significant"
"pde6ha",148.432207563493,-0.179145524626047,0.403057584855089,0.358711928427476,0.695099312882804,"Not Significant"
"ank2b",242.543197673474,-0.201696275944118,0.362518712630687,0.358871380558901,0.695284163984942,"Not Significant"
"si:ch73-6k14.2",52.3490638884567,-0.147486691003154,0.41938812492835,0.358990916579479,0.695462613835016,"Not Significant"
"wnt3a",20.007536749101,0.0787602855600969,0.426214572961144,0.359051301875005,0.695526454201295,"Not Significant"
"cplx4c",480.9025936008,0.205828866279266,0.327041865182302,0.359364165242187,0.695760416135893,"Not Significant"
"dlx1a",205.368389721245,-0.200611818847909,0.366269929980576,0.359284952167235,0.695760416135893,"Not Significant"
"ENSDARG00000117105",15.7277972483707,-0.0579866748190998,0.425481818464613,0.359351043546412,0.695760416135893,"Not Significant"
"si:ch211-14g13.5p",135.049360068614,0.198684940111042,0.378090309382137,0.359340261704293,0.695760416135893,"Not Significant"
"si:ch211-262i1.5",311.115416656412,-0.203912648084139,0.346046603569915,0.359258114591143,0.695760416135893,"Not Significant"
"st6galnac1.2",93.1293235962326,0.170833327883601,0.411458957626267,0.359351222204699,0.695760416135893,"Not Significant"
"tgfbi",594.133450945456,0.201684917696925,0.36961461626984,0.359337113143592,0.695760416135893,"Not Significant"
"ano3",118.752950797206,-0.180859672537786,0.399761987788764,0.35945282369485,0.695772680722415,"Not Significant"
"grk3",2410.92941281355,-0.197715185836924,0.286581638466189,0.359440654627426,0.695772680722415,"Not Significant"
"or42b1",56.275175232873,0.161455403032539,0.416420697956327,0.359434872402869,0.695772680722415,"Not Significant"
"cln3",1223.95046121696,0.195949956132313,0.27508768543819,0.359602218170753,0.695902476089105,"Not Significant"
"cryaba",148.873635788476,0.191620798461207,0.391595831467474,0.359561721514852,0.695902476089105,"Not Significant"
"uchl1",1158.66260033669,-0.202558837906096,0.312237764922182,0.359580765325386,0.695902476089105,"Not Significant"
"eif2b5",1881.82479785328,-0.18558727251691,0.249996125268658,0.359724438718484,0.695979637062737,"Not Significant"
"ENSDARG00000099574",212.311328897703,0.169189978879206,0.412735531897131,0.359690140901669,0.695979637062737,"Not Significant"
"kif21a",866.70141249213,-0.197481387500874,0.285442383722219,0.359717781338633,0.695979637062737,"Not Significant"
"akap9",2138.16324443795,0.205809642545287,0.326869761155585,0.359869515184633,0.69620719956557,"Not Significant"
"C9H2orf49",421.85744906928,-0.203605096621632,0.319768578681465,0.359910380408624,0.696233134604461,"Not Significant"
"tpst1l",941.753270256644,-0.198670241208296,0.290867544547338,0.359954625715085,0.696265603830179,"Not Significant"
"ENSDARG00000110371",160.885186061499,0.19542055465383,0.383556587173957,0.359998370283143,0.696297099590289,"Not Significant"
"ell2",1468.43619852933,0.200637261354475,0.302379798351438,0.360098641593105,0.696351759051798,"Not Significant"
"fam32a",7651.46187497935,-0.201367787149174,0.293239143793964,0.360172018123329,0.696351759051798,"Not Significant"
"napab",3649.95565430985,-0.170109647011675,0.217178722615438,0.360152862842221,0.696351759051798,"Not Significant"
"pkn3",730.643467435047,-0.202799818605947,0.350218558724941,0.360161724472899,0.696351759051798,"Not Significant"
"si:zfos-1011f11.2",123.810744879208,0.167919995715499,0.412871962817431,0.360191414709695,0.696351759051798,"Not Significant"
"slc16a7",702.290269563702,0.202938838339224,0.363275522532754,0.360108631819442,0.696351759051798,"Not Significant"
"ENSDARG00000111456",18.7540311411325,-0.0516303338708191,0.425095446163843,0.360340063118999,0.696532919141741,"Not Significant"
"znfl1",38.9122510233772,0.130035556356506,0.424097869160768,0.360330947017097,0.696532919141741,"Not Significant"
"gpr155a",2628.97419027231,-0.197891412057238,0.290979708233976,0.360438121046815,0.696669351969965,"Not Significant"
"ccsapb",785.372115412489,-0.197601516216712,0.288498394991047,0.360544941977563,0.696694299489495,"Not Significant"
"ENSDARG00000087148",192.834643615101,0.195133288060822,0.384782423350995,0.360536406850055,0.696694299489495,"Not Significant"
"nipa1",302.547709269266,0.204639457122536,0.320242813290472,0.360539159266344,0.696694299489495,"Not Significant"
"si:dkeyp-97e7.9",13.7093477147867,-0.0544833548212196,0.42511203417754,0.360560938588095,0.696694299489495,"Not Significant"
"ENSDARG00000116839",286.098043471927,0.189595500118011,0.393421809173455,0.360642694627859,0.696799171095737,"Not Significant"
"si:ch73-7i4.3",93.2618837228306,-0.16701798326367,0.411487157596672,0.360785166778074,0.697021327617956,"Not Significant"
"hnrnph3",1466.24280538481,-0.184754633596288,0.248687486861619,0.360877178646309,0.69714597063445,"Not Significant"
"ENSDARG00000111329",127.093253540614,-0.0971958613793618,0.425670106152985,0.360936967499214,0.697208350673668,"Not Significant"
"dram2b",1701.0707101583,-0.18727112899368,0.255415407420105,0.360981793938629,0.697241821079755,"Not Significant"
"egfl6",333.284575435052,0.183322102174796,0.400712860210154,0.361021230536618,0.697247267612236,"Not Significant"
"oatx",18.5497002562677,0.0730899839045347,0.426036235787419,0.361039612560877,0.697247267612236,"Not Significant"
"nf1b",619.957194531295,-0.202899045725059,0.32154928540703,0.361189402646814,0.697483419962678,"Not Significant"
"rerglb",44.5681498742292,0.134596473809605,0.423444184240949,0.361323979390722,0.697637031484295,"Not Significant"
"znf276",1587.67790903721,0.203487053124678,0.309276688440761,0.361297456184219,0.697637031484295,"Not Significant"
"eif2s1a",2598.10010409967,0.19149220610772,0.265135821504441,0.361450780075677,0.697649296459578,"Not Significant"
"endouc",2152.83425470291,0.197089325128705,0.278773350377337,0.361485827944633,0.697649296459578,"Not Significant"
"ENSDARG00000113284",332.868755214271,0.203208451412422,0.357599854544894,0.361538807502343,0.697649296459578,"Not Significant"
"gmeb2",1308.82901094951,-0.198001439358741,0.291332649005047,0.361509748668452,0.697649296459578,"Not Significant"
"plekhb1",907.277965689928,-0.188227878198263,0.258341846916921,0.361550453775542,0.697649296459578,"Not Significant"
"ppcs",250.05022609744,-0.19906377516359,0.3663546920059,0.36142073777335,0.697649296459578,"Not Significant"
"si:dkey-52l18.4",464.045064985352,-0.203213963848703,0.337392576984357,0.361395751455517,0.697649296459578,"Not Significant"
"zbtb43",118.913852846073,0.195192138852435,0.383449795216445,0.361480317183926,0.697649296459578,"Not Significant"
"cpeb1a",447.202732243879,-0.192677858119963,0.380660812507967,0.361613105633769,0.697717091039055,"Not Significant"
"sptlc2b",2522.89642760927,-0.196768850061259,0.286544223169139,0.361716398477035,0.697863284384814,"Not Significant"
"ENSDARG00000116412",277.786729387621,-0.0437566031641473,0.424892622346863,0.361790664014568,0.69795345705618,"Not Significant"
"arfgap1",783.721313854607,0.204032005969456,0.333545747938511,0.362055451941097,0.698075060891253,"Not Significant"
"ENSDARG00000099660",76.6357305514778,0.105351057183154,0.426232338186621,0.361960147192095,0.698075060891253,"Not Significant"
"glmnb",50.4898131133115,0.11363976295753,0.425671964058319,0.362048087832176,0.698075060891253,"Not Significant"
"hid1b",536.935121992776,-0.19966243989451,0.363348959629403,0.361963651575182,0.698075060891253,"Not Significant"
"LSM2",234.899870353416,0.177479685910224,0.405775993268356,0.361972164073917,0.698075060891253,"Not Significant"
"manba",1150.37670294989,-0.186919699824865,0.255522666486542,0.362080427275224,0.698075060891253,"Not Significant"
"per1b",2408.71883257641,0.203682392620705,0.311337601007982,0.362034988914274,0.698075060891253,"Not Significant"
"senp7a",18.1145614695221,0.0620131537183133,0.425721266417574,0.362025433186495,0.698075060891253,"Not Significant"
"trarg1a",22.7380583733507,0.0653593109131803,0.425823551749395,0.362101486919415,0.698075060891253,"Not Significant"
"vdac3",8687.92161554393,-0.179318345049789,0.238424088026446,0.362291767380852,0.698388790537634,"Not Significant"
"tor4ab",234.458895853375,0.188650888983413,0.393397941427964,0.362356158860311,0.698459815105913,"Not Significant"
"slc27a6",1415.33844468274,-0.183468197340991,0.246953115293744,0.362478141176303,0.698641829686443,"Not Significant"
"ar",768.938952009493,0.196671824465302,0.38246209673181,0.362518488713682,0.698666485355383,"Not Significant"
"ARHGAP6",240.653945188052,0.202442685309577,0.358688496764818,0.362653287611914,0.698712114034571,"Not Significant"
"bco1",362.860689693937,0.201875683989978,0.362371368107877,0.362617658551841,0.698712114034571,"Not Significant"
"ENSDARG00000112264",76.8526393023104,-0.166259417589028,0.41061658525788,0.362707484095324,0.698712114034571,"Not Significant"
"glra2",197.447727672975,0.191409443531342,0.388679653266262,0.362669618093577,0.698712114034571,"Not Significant"
"pkib",123.905408869006,0.191730113273075,0.387446038882634,0.362789818697255,0.698712114034571,"Not Significant"
"rnf10",12929.9231185539,0.174812455734439,0.255148646378748,0.362771144895624,0.698712114034571,"Not Significant"
"spon1a",24.1771005290432,0.0809404882338535,0.42612447657925,0.362587934081597,0.698712114034571,"Not Significant"
"stx11b.2",108.174773439378,0.149134194141014,0.420170596342896,0.362738408543661,0.698712114034571,"Not Significant"
"zgc:152951",221.508159400577,-0.199854684077441,0.36160558553888,0.362790178712882,0.698712114034571,"Not Significant"
"ENSDARG00000111361",11.8944701406878,0.0445536752275632,0.425060589205456,0.362848406633331,0.698771179567682,"Not Significant"
"macc1",955.008018199418,0.20226986590729,0.304388498049561,0.362967210794924,0.698946884613449,"Not Significant"
"retsat.1",420.619876790396,0.204130715558721,0.321640387893354,0.363044353297048,0.699042343396617,"Not Significant"
"vps37ba",1246.98341180561,-0.200577244958021,0.300870500684762,0.363093576055734,0.699084032264646,"Not Significant"
"taf12",2347.82725414622,0.182409583348934,0.242508940860992,0.363140481241712,0.699121252990404,"Not Significant"
"ENSDARG00000097344",25.3857704979098,0.064598994095845,0.425799128833865,0.363174056730403,0.699132807562019,"Not Significant"
"PRRC2B",2858.71569427337,0.191729537491313,0.267559651170431,0.363229114841282,0.699185712632911,"Not Significant"
"ctcf",4969.90976778785,-0.190864794757132,0.273835767103048,0.363377775525596,0.69925952477622,"Not Significant"
"pnhd",124.078400720855,0.162953941472836,0.413902742418516,0.36337722211071,0.69925952477622,"Not Significant"
"si:dkey-21h14.11",26.5195728967219,-0.0924408593429462,0.425822557637463,0.363315306062892,0.69925952477622,"Not Significant"
"xpo6",1322.82108987943,0.197958264290745,0.28752122386264,0.363367244252198,0.69925952477622,"Not Significant"
"snf8",1524.60770989941,-0.201953399553144,0.335612973369425,0.363410136322683,0.699268726300496,"Not Significant"
"hapstr1b",3777.49625990055,0.183444215481466,0.255111466415028,0.363474927235671,0.699287258521924,"Not Significant"
"utp23",1101.49780080365,-0.19449519987386,0.279764509594811,0.363466086600635,0.699287258521924,"Not Significant"
"guk1a",2089.91611834904,0.19912852508793,0.288809176484435,0.363550726092377,0.699380019732338,"Not Significant"
"prr18",201.718068950074,-0.195734560361028,0.373815097134683,0.363598649685187,0.699419145950073,"Not Significant"
"CSRNP3",54.7323590352366,-0.157613318192452,0.415122494697871,0.363718583282096,0.699543706221463,"Not Significant"
"lzic",1123.39536275469,-0.197570301251722,0.294006905718767,0.363703929520905,0.699543706221463,"Not Significant"
"caskin2",361.066677610435,0.203937443309388,0.340077830587365,0.363779694825894,0.699608173718943,"Not Significant"
"ENSDARG00000109630",102.806490129644,0.132546924274399,0.423592015152596,0.363935249906265,0.699854248113261,"Not Significant"
"ENSDARG00000109222",73.46812943644,-0.1263351826336,0.42331931277127,0.364061459495938,0.700043857539777,"Not Significant"
"si:ch211-274k16.9",85.6750728802649,-0.141810565746258,0.420075290765829,0.364205180115881,0.700219708151763,"Not Significant"
"yipf1",1498.02182998779,0.18792467038545,0.256511598956097,0.364208144788225,0.700219708151763,"Not Significant"
"cacng4b",58.3858699357709,0.140207138163049,0.42180187214624,0.36431330718484,0.70024869264464,"Not Significant"
"cntrl",1972.83512321718,-0.20160098836565,0.334292656300464,0.364331384970652,0.70024869264464,"Not Significant"
"mmp23bb",337.899159522896,0.203743553158543,0.336765495706992,0.364263194797782,0.70024869264464,"Not Significant"
"stab2",271.554055360285,-0.151588556492784,0.416592544812208,0.364333691712408,0.70024869264464,"Not Significant"
"ccr6a",164.39351789986,0.193626116617973,0.383107094518264,0.364455555925675,0.700323654452103,"Not Significant"
"meis1b",1695.38631532951,0.200434211543351,0.31021485797183,0.364448091955786,0.700323654452103,"Not Significant"
"si:ch211-243a20.4",197.746715381362,-0.178891538216434,0.399491835792178,0.364445659433768,0.700323654452103,"Not Significant"
"adcy1b",148.346653292125,0.194961049006138,0.378500798455603,0.364572696183372,0.700340220771562,"Not Significant"
"agfg1b",665.908925662156,0.199221759139466,0.298654984606434,0.364629905517862,0.700340220771562,"Not Significant"
"chid1",835.605610666518,0.199885337570503,0.298613048651574,0.364597688332446,0.700340220771562,"Not Significant"
